# Collision Vehicle_x Vehicle_y Obstacle_x Obstacle_y
0  10.2362 -2.55331  2.27546  4.05598   3.5808 0.704665 7.15016 -1.2395  11.0368 -5.81047  13.3223 -3.86713  9.43565 0.703842 5.36979 6.66688 0.798822  2.78021  2.74216 0.494722 7.31313  4.3814
0  7.52204 -2.68539  2.40885  1.95356 0.944422 0.838054  4.28865 -1.79367   8.7487 -5.80714  10.7554 -3.57711  6.29538 0.436357 2.84528 4.17782  -1.16818 -0.282241  1.06185 -2.28897 5.07531 2.17108
1   6.64734 -0.374161   2.12872 1.27603 1.35657 0.55792 3.78654 1.37678  6.96307 -3.71337 9.50815 -2.1251 6.33161 2.96505 3.02697 4.21737 -2.06318  1.04083 -0.474914  -1.50424 4.61523  1.6723
0  5.33288 -2.41205  2.45783   0.25785 -0.978338  0.887035  2.05971 -1.67971  6.71092 -5.46999  8.60606 -3.14438  3.95485 0.645895 0.990185  2.29484 -2.80009 -2.35638 -0.474486  -4.25151  3.31579 0.399699
0  8.64348 0.584113  2.30226  2.82223  3.75709 0.731464  5.5233 1.81477  9.53106 -2.65042   11.7637 -0.646539  7.7559 3.81864 4.05288 6.87727 -0.412304   2.86951  1.59158 0.636916 6.05676 4.64467
0  8.75079 -1.58034  2.81812 2.90535 2.69826 1.24732  5.42959 -2.04895  11.1184 -3.95613   12.072 -1.11172  6.38317 0.795455 2.43673 6.01946 0.529555 0.330641   3.37397 -0.622948 5.28114 5.06587
0  7.98951 -1.28982   2.4196  2.31567   2.1344 0.848799   4.74672 -0.432893 9.24965 -4.3982  11.2323 -2.14674 6.72938 1.81857 3.17259 5.37719 -0.79272 0.874266  1.45874 -1.10839 5.42405 3.39453
1    4.44665 -0.0865048    2.19893 -0.428621 -0.569419  0.628134 1.47006 1.45942  4.99587 -3.39534  7.42325 -1.63243 3.89743 3.22233  1.1173 2.40718 -3.73745 -1.11864 -1.97454 -3.54601 2.88021 -0.0202
0  3.52328 -2.22791  1.92493 -1.14386 -2.59014 0.354137   1.07602 0.0657546  3.15671 -5.56192  5.97055 -4.52158 3.88986  1.1061   1.14981 -0.142881 -4.47787 -2.22356 -3.43753  -5.0374  2.19015 -2.95672
1 5.17961 3.83549  2.6132 0.139128  2.22582   1.0424 1.83254 4.05251 7.01424 1.02762 8.52669 3.61847 3.34499 6.64336 0.356149  5.57289 -2.66874 0.391188 -0.0778918   -1.12126   2.947 4.06044
0 5.31713 2.82956 1.86746 0.245645  1.81657 0.296665 3.00565 5.26001   4.75965 -0.477887   7.6286 0.399111  5.8746 6.13701  2.6761 4.12804 -3.0618 2.37404  -2.18481 -0.494908 3.55309 1.25909
0 6.15693  -1.393 1.83389 0.896155 0.346852 0.263091 3.92835 1.11367  5.48874 -4.67988  8.38551 -3.89968 6.82512 1.89387 3.40283 2.57544 -2.39072  1.01504 -1.61052 -1.88173   4.18303 -0.321336
0 -1.64079  2.34653  2.16629 -5.14393 -5.01928 0.595496 -4.56535  3.98876 -1.19983 -0.97846  1.28378 0.704298 -2.08174  5.67152  -3.5017 -2.09472 -8.46892 -5.46024 -6.78616 -7.94385 -1.81894 -4.57833
1  5.59821 0.334801  2.29199  0.46337 0.744924 0.721194 2.49084 1.59743  6.45253 -2.90868   8.70558 -0.927831 4.74389 3.57828  1.726 3.8523  -2.78011 -0.109395 -0.799261  -2.36245 3.70685 1.59924
0 3.25645  3.5988 2.62272 -1.35055 0.281085  1.05192 -0.0925372    3.78394 5.11773 0.80853 6.60544 3.41366 1.39517 6.38908 -1.16541  3.63007 -4.14082  -1.5802 -1.53569  -3.0679 1.43973 2.14237
0 3.72773 2.46424 2.07268 -0.985497  0.118364  0.501884 0.969478  4.37265   3.85595 -0.887415 6.48598 0.55582 3.59951 5.81589 0.922918  2.87662    -4.33715 -0.00985484 -2.89391 -2.63989  2.36615 0.246583
0 2.02297 4.00294 2.65545    -2.306 -0.668216   1.08466 -1.33028  4.07837 3.97457 1.27507 5.37622  3.9275 0.0713666    6.7308 -2.23056  2.68504 -5.03386 -2.61982 -2.38143 -4.02147 0.421867  1.28339
0  5.26844 -2.85244  2.56017 0.207931 -1.27533 0.989374  1.93757 -2.45832 6.95167 -5.7536   8.5993 -3.24655  3.58521 0.048724 0.602045  2.05554 -2.69323 -2.95856 -0.186183   -4.6062 3.10909  0.4079
0 0.479464  1.23562  2.42866 -3.50159 -3.61064 0.857864 -2.77096  2.06312  1.76772 -1.86121  3.72989 0.408132 -0.808795   4.33246   -2.6741 -0.360216 -6.59843  -4.8989 -4.32909 -6.86106 -0.404757  -2.32238
0 1.54997  3.5668 3.19232 -2.67238 -1.34911  1.62153 -1.37011  1.91661 4.62217 2.22085 4.47005 5.21699 -1.52224  4.91275 -4.32258  1.57097 -4.01833 -4.42132 -1.02219 -4.26919 -1.32644  1.72309
0  5.3105 4.97155 2.04694 0.240515  2.95853 0.476142 2.60229 6.95033 5.35241 1.61771 8.01872 2.99277  5.2686 8.32539 2.21929 5.66675 -3.11332  2.91663 -1.73826 0.250316 3.59436 3.00044
0 2.90488 5.06972 2.05336 -1.62287  0.73726 0.482564 0.184015  7.03107 2.96832 1.71622 5.62575 3.10837 2.84144 8.42322 0.338476  3.45813 -4.97637 0.673818 -3.58422 -1.98361  1.73063 0.800702
0  5.9486   2.872 1.95421 0.734784  2.43621 0.383414 3.43525 5.09304   5.67978 -0.471313  8.46196 0.650953 6.21743 6.21531 2.95583 4.94957 -2.60853  2.70504   -1.48626 -0.0771431  4.0781 2.16739
0 6.34665 -4.7376  2.8032  1.04311 -1.26671  1.23241  3.01883 -5.15662  8.67857 -7.14844  9.67448 -4.31857  4.01474 -2.32675 0.624086  2.06112 -1.36773 -3.59862  1.46214 -4.59453 3.45396 1.06521
0 0.586764  3.33302  2.39251 -3.41848 -2.38489 0.821718 -2.63163  4.27744  1.76227 0.191657 3.80516 2.38861 -0.58874  6.47439 -2.47406 0.833506 -6.55985  -3.5604 -4.36289 -5.60329 -0.27711 -1.20939
0   2.21498 -0.468413   2.42524 -2.15727 -2.88361 0.854444 -1.03259 0.370192  3.49264 -3.56964  5.46256 -1.30702 0.937321  2.63281 -1.31866  0.36396 -5.25849 -4.16128 -2.99587 -6.13119 0.943957 -1.60595
0 5.41037 3.33305 2.16171 0.317875  2.17461 0.590917 2.49336 4.98866     5.8361 0.00607656 8.32739 1.67744 4.98465 6.66003 1.97348 5.09162 -3.0091 1.74889  -1.33773 -0.742406 3.64485 2.60033
1  2.83666 0.813023  1.47308   -1.67572   -1.60906 -0.0977123 1.63648 3.94505  1.05114 -2.02633 4.03683  -2.319 4.62217 3.65238   1.45631 -0.408882 -4.51507 0.176459 -4.80774 -2.80923  1.16364 -3.39457
0   5.61532 -0.872758   1.62598  0.476621  0.113775 0.0551859 3.95213 2.03994  4.28307 -3.95093  7.27851 -3.78545 6.94756 2.20541 3.38932 1.77697 -2.60155  1.44602 -2.43607 -1.54941  3.55479 -1.21847
0   10.4661 -0.736459   3.52501 4.23402   4.772 1.95421  8.24506 -3.24982  13.8094 -1.00527 12.6871  1.7769   7.12278 -0.467644 1.72066 6.99304  3.9652 1.42869 6.74738 2.55096 4.50284 8.11532
0   4.69961 -0.872846   1.36309 -0.232681 -0.751836 -0.207701 3.85048 2.37199  2.61321 -3.49905  5.54874 -4.11769   6.786 1.75336   3.01216 0.0972912 -2.85889  1.33456 -3.47752 -1.60096  2.39352 -2.83823
0  4.21648 -1.12486  2.82895 -0.606912  -1.34361   1.25815 0.900545 -1.62942  6.60969 -3.47487   7.53241 -0.620301 1.82327 1.22515 -1.11147  1.97233 -2.95692 -3.73682 -0.102352  -4.65954 1.7431 1.0496
0 3.64966 2.17399 2.36378  -1.04597 -0.111018  0.792987 0.459724  3.21047   4.73444 -0.999852  6.8396 1.13751 2.56488 5.34783 -0.00948582     3.07892 -4.21981  -1.1958 -2.08245 -3.30096 2.12787 0.97376
0  4.55603 -1.98966  2.86378 -0.343899  -1.48623   1.29298  1.25968 -2.60938  7.02962 -4.25491  7.85238 -1.36994  2.08244 0.275587 -0.963621   1.81012 -2.60915 -3.95982 0.275824 -4.78258  1.92135 0.987358
0   5.19238 -0.198022   3.06659  0.149019 0.0756974   1.49579 2.08841  -1.469  8.07154 -1.91861 8.29635 1.07295 2.31322 1.52257 -1.12195  3.17967 -1.57157 -2.80346  1.41999 -3.02827 1.86961 2.95486
0 2.9099  3.502 2.7462  -1.61899 -0.098385    1.1754 -0.436394   3.27325  5.10067 0.962214 6.25619 3.73075 0.719124  6.04178 -1.84773  3.24791 -4.15877 -2.28916 -1.39024 -3.44468  0.9208 2.09239
1 5.36587 1.25733 2.11889 0.283399  1.01983 0.548096  2.5224 3.03629  5.64878 -2.08482   8.20933 -0.521635 5.08295 4.59947 2.06236  3.8633 -3.05875 0.736918 -1.49556 -1.82364 3.62555 1.30274
0  4.99988 -2.16855  2.59854 -9.12833e-05     -1.16258      1.02774 1.65635 -1.9025  6.79316 -5.00302  8.34342 -2.43461  3.20661 0.665907 0.265967  2.18095 -2.83455 -2.95585 -0.26615 -4.50611  2.83437 0.630694
1  2.8604 1.70986 2.77489 -1.65733 -1.10586   1.2041 -0.477956    1.3852   5.12314 -0.766024 6.19875 2.03452 0.597654  4.18574 -1.98199  2.23249 -4.13321 -3.36861 -1.33267 -4.44422 0.818553  1.15688
0  7.55609 -3.28937  2.09465  1.97994 0.652836 0.523856  4.75658 -1.44202 7.75791 -6.6374  10.3556 -5.13673   7.35427 0.0586518 3.82729 3.45235 -1.36809 0.451012 0.132582 -2.14668  5.32796 0.854659
0   6.4635 -3.26477  2.79544   1.13362 -0.366735   1.22464  3.13252 -3.65794  8.77663 -5.69364  9.79448 -2.87159   4.15037 -0.835888 0.740447  2.96424 -1.29525 -2.67986   1.5268 -3.69771  3.5625 1.94639
0 1.95942  2.4842 2.05766 -2.35522 -1.54241 0.486864 -0.769852   4.43383   2.03729 -0.868996   4.6887 0.534573 1.88156  5.8374 -0.405591   1.18686 -5.70842 -1.62027 -4.30485 -4.27169 0.997978 -1.46455
1   5.44857 -0.604938   2.01557  0.347459 0.0997247  0.444776 2.80374  1.4578  5.38527 -3.95844   8.0934 -2.66768 5.51186 2.74857  2.4102 2.74455 -3.00605 0.163018 -1.71528  -2.5451   3.70096 0.0364312
0   3.39875 -0.578735   3.48645 -1.24032  -1.8238  1.91565 1.08247 -3.0046   6.72921 -0.976241 5.71503 1.84713 0.0682869 -0.181229 -3.66619 0.492479 -1.63783 -5.15427  1.18554 -4.14009 -0.842816   1.50666
0   2.13907 -0.211343   1.95317 -2.21607 -2.81756 0.382377 -0.371981   2.01231  1.86678 -3.55437  4.65012 -2.43499 2.41136 3.13169 0.0075836 -0.306513  -5.5591 -2.54528 -4.43972 -5.32862  1.12696 -3.08985
0  11.1804 -5.10665  2.75193 4.78732 3.10453 1.18114  7.83548 -5.35459  13.3857 -7.63383  14.5253 -4.85871   8.9751 -2.57948 4.53938 6.44945  2.26014 0.899222   5.03526 -0.240397  7.3145 5.30984
1  4.00718 -3.84374  2.03947 -0.769036  -2.99892  0.468671  1.31382 -1.84478 4.02403 -7.1978  6.70054 -5.84269   3.99033 -0.489679   1.22992 -0.305559  -4.1231 -3.01577 -2.76799 -5.69228  2.58502 -2.98207
0  7.12368 -1.74491  2.02591    1.645  1.07203 0.455116  4.45767 0.290368  7.09507 -5.09889   9.7897 -3.78019  7.1523 1.60907 3.68028 3.73804 -1.70898  1.10064 -0.390281  -1.59399 4.99898 1.04341
0  6.35781 -4.59616  2.68368  1.05176 -1.18034  1.11288  3.00377 -4.61539  8.38563 -7.26785  9.71186 -4.57692     4.33 -1.92446 1.03252 2.17371 -1.61994 -3.20815  1.07099 -4.53438  3.72345 0.847481
0  3.71865 -1.61936  2.98656 -0.992532  -2.07926   1.41576 0.523005 -2.63812  6.45104 -3.56461   6.91429 -0.600594 0.986253 0.325901 -2.01129  1.11639 -2.93779 -4.81165 0.0262298   -5.2749 0.952724 0.653139
0  5.88678 -3.16242   1.6037  0.686895 -0.857016 0.0329044   4.28889 -0.213394  4.48628 -6.21015  7.48466 -6.11145   7.28727 -0.114698  3.63592 0.740867 -2.36083 0.543476 -2.26213  -2.4549  3.73462 -2.25751
0 3.58847 4.08107 1.97936 -1.09337 0.853441 0.408561 1.02006 6.23821   3.4038 0.732051 6.15688 1.92392 3.77314 7.43008 1.06378 3.42185 -4.44238  1.03811 -3.25051 -1.71497  2.25565 0.668769
0  7.12389 -1.67744    2.326  1.64516  1.10839 0.755203   3.97538 -0.521195    8.088 -4.88999  10.2724 -2.83368 6.15978 1.53511 2.8014 4.2569  -1.5674 0.144278 0.488913 -2.04012 4.85771  2.0725
0 1.89555 3.21729  2.4644  -2.4047 -1.20981 0.893599 -1.38236  3.92812  3.29363 0.168455 5.17346 2.50645 0.497469  6.26612 -1.69386   2.0681 -5.45353 -2.60789 -3.11553 -4.48773 0.644133 0.188265
0  4.76195 -1.55318  2.73311 -0.184389   -1.0576   1.16232  1.41296 -1.73813  6.91931 -4.12141  8.11095 -1.36823  2.6046 1.01505 -0.369337   2.29139 -2.75262 -3.21496 0.000558389     -4.4066 2.38384 1.09975
0 3.91715 1.21586 1.77662 -0.838775 -0.371791  0.205825 1.83568 3.84598  3.06193 -2.02738  5.99861 -1.41426 4.77236  4.4591 1.79134 1.70967 -4.08202 0.483424 -3.46889 -2.45325 2.40447  -1.227
0  7.00913 -1.17651  2.83592 1.55627 1.26844 1.26512   3.6968 -1.70417  9.41866 -3.50978   10.3215 -0.648848  4.5996 1.15677 1.02861 4.58078 -0.777006  -1.14109  2.08393 -2.04389 3.88954 3.67797
1  6.48383 0.713118  2.03072  1.14937  1.78485 0.459926 3.80805 2.73555  6.47134 -2.64096   9.1596 -1.30932 6.49631  4.0672  3.1718 4.46062 -2.20471  1.79733 -0.873066 -0.890924 4.50345 1.77237
1  2.96497 -2.37001  1.38456  -1.57633  -3.19406 -0.186236  2.04639 0.855861 0.935419 -5.04039  3.88354 -5.59587  4.99451 0.300376  1.64954 -2.27548 -4.24671 -1.16451  -4.8022 -4.11264 1.09405 -5.2236
1  3.28413 -1.73557  2.61694 -1.32911 -2.55228  1.04614 -0.0637304   -1.53108  5.12925 -4.53656  6.63199 -1.94007 1.43901 1.06541 -1.12461 0.795586 -4.13009  -4.3974  -1.5336 -5.90014   1.47188 -0.707155
0  7.96276 -7.70998  2.31373  2.29495 -1.33245 0.742933 4.82868 -6.5152  8.88739 -10.9341  11.0968 -8.90477  7.03814 -4.48584 3.48973 1.80163 -0.929193  -2.25708  1.10016 -4.46654   5.51909 -0.407831
0  9.31611 -3.42468   2.7488 3.34324 2.24395   1.178  5.97042 -3.66212  11.5135 -5.95876  12.6618 -3.18724   7.11875 -0.890592  3.1058 5.58964  0.809158 0.0465872  3.58068 -1.10174 5.87733 4.44132
1  4.79027 -1.00367   2.3658 -0.162456 -0.736269  0.795002   1.59825 0.0263848  5.88144 -4.17532  7.98229 -2.03372  3.6991 2.16798 0.867597  2.45575  -3.3341 -1.82744 -1.19251 -3.92829 3.00919  0.3549
0 2.88877 3.24806 2.74752  -1.63535 -0.254486   1.17672 -0.457221   3.01488   5.0829 0.711177 6.23475 3.48124 0.694632  5.78494 -1.86853   3.0915 -4.17224 -2.44862 -1.40218 -3.60047 0.901528  1.93965
1 6.48683 3.40383 2.58387 1.15169 3.23006 1.01307 3.14756 3.71891  8.23833 0.543373  9.8261 3.08876 4.73533 6.26429 1.46677 6.56933 -1.70877  1.47856  0.836621 -0.109209 4.01215 4.98157
0 5.45233 1.13994 2.67864 0.350371  1.03863  1.10785 2.09823 1.13761  7.46666 -1.54194 8.80643 1.14228   3.438 3.82182 0.348036  4.39273  -2.33151 -0.975697 0.352707 -2.31547 3.03225 3.05296
0  3.48687 0.603676  2.14864 -1.17206 -1.10667 0.577848 0.591745  2.29726  3.86908 -2.72858    6.382 -1.08991 3.10467 3.93593 0.521523  1.78846 -4.50432 -1.48888 -2.86565  -4.0018  2.16019 -0.72446
0    2.49623 -0.0371442    2.07266 -1.93941 -2.38659 0.501863 -0.261985   1.87133 2.62437 -3.3888  5.25444 -1.94562 2.36808 3.31451 -0.0309414   0.371626 -5.29107 -2.51473 -3.84789  -5.1448  1.41224 -2.25844
0 1.13103 1.69062 2.49983 -2.99689 -2.75084 0.929037 -2.17001  2.28488  2.63626 -1.30676 4.43207 1.09637 -0.374188   4.68801 -2.40264 0.550197 -5.99427 -4.25606 -3.59114 -6.05188 0.000495337    -1.24562
1 2.44113 1.72562 1.24997  -1.98209  -1.49372 -0.320828 1.96373 5.04557  0.071613 -0.648274  2.91854 -1.59433 4.81065 4.09952  1.33786 -1.01632 -4.35599 0.875796 -5.30204 -1.97113 0.391805 -3.86324
0  4.70618 -4.31281  2.29994 -0.227591  -2.58964  0.729142  1.58887 -3.07491  5.58625 -7.54939 7.82349 -5.5507  3.82611 -1.07622   1.0103 0.527672 -3.46418 -3.46971 -1.46549 -5.70695  3.00899 -1.70957
0 6.30557 2.15111  1.9961  1.01129   2.3872 0.425304 3.70141 4.26495    6.177 -1.20053   8.90974 0.0372653 6.43415 5.50275 3.12514 4.99136 -2.34034  2.51577  -1.10255 -0.216966 4.36293 2.25862
0 1.20664 3.93668 2.63938 -2.93833 -1.47537  1.06859 -2.14497  4.06598 3.11416 1.17781 4.55824 3.80738 -0.700887   6.69555 -2.80902  1.87624  -5.6972 -3.38289 -3.06763 -4.82698 -0.179458  0.432154
